Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_110_697,VDD,Metal1,399.7865,450.2230,5.000000
FILLER_110_681,VDD,Metal1,393.1680,450.1080,5.000000
FILLER_110_667,VDD,Metal1,380.8000,450.8000,5.000000
FILLER_110_664,VDD,Metal1,378.8400,450.8000,5.000000
FILLER_110_662,VDD,Metal1,378.0000,450.8000,5.000000
FILLER_110_654,VDD,Metal1,375.7065,450.2230,5.000000
FILLER_110_615,VDD,Metal1,351.4000,450.8000,5.000000
FILLER_110_613,VDD,Metal1,350.5600,450.8000,5.000000
FILLER_110_597,VDD,Metal1,346.1280,450.1080,5.000000
FILLER_110_587,VDD,Metal1,336.0000,450.8000,5.000000
FILLER_110_583,VDD,Metal1,334.7000,450.3675,5.000000
FILLER_110_573,VDD,Metal1,328.1600,450.8000,5.000000
FILLER_110_559,VDD,Metal1,320.3200,450.8000,5.000000
FILLER_110_527,VDD,Metal1,311.4755,450.0310,5.000000
FILLER_110_521,VDD,Metal1,299.9800,450.3675,5.000000
FILLER_110_457,VDD,Metal1,281.2750,449.9855,5.000000
FILLER_110_447,VDD,Metal1,259.7865,450.2230,5.000000
FILLER_110_439,VDD,Metal1,253.1200,450.8000,5.000000
FILLER_110_387,VDD,Metal1,233.0755,450.0310,5.000000
FILLER_110_381,VDD,Metal1,221.5800,450.3675,5.000000
FILLER_110_317,VDD,Metal1,202.8750,449.9855,5.000000
FILLER_110_311,VDD,Metal1,182.3800,450.3675,5.000000
FILLER_110_303,VDD,Metal1,179.1465,450.2230,5.000000
FILLER_110_288,VDD,Metal1,168.2800,450.8000,5.000000
FILLER_110_271,VDD,Metal1,159.9800,450.3675,5.000000
FILLER_110_263,VDD,Metal1,156.7465,450.2230,5.000000
FILLER_110_247,VDD,Metal1,150.1280,450.1080,5.000000
FILLER_110_241,VDD,Metal1,143.1800,450.3675,5.000000
FILLER_110_193,VDD,Metal1,115.0800,450.8000,5.000000
FILLER_110_189,VDD,Metal1,114.0600,450.3675,5.000000
FILLER_110_173,VDD,Metal1,104.1600,450.8000,5.000000
FILLER_110_164,VDD,Metal1,98.8400,450.8000,5.000000
FILLER_110_160,VDD,Metal1,97.8200,450.3675,5.000000
FILLER_110_144,VDD,Metal1,92.4480,450.1080,5.000000
FILLER_110_112,VDD,Metal1,79.0755,450.0310,5.000000
FILLER_110_104,VDD,Metal1,65.2400,450.8000,5.000000
FILLER_110_102,VDD,Metal1,64.4000,450.8000,5.000000
FILLER_110_98,VDD,Metal1,63.1000,450.3675,5.000000
FILLER_110_90,VDD,Metal1,59.8665,450.2230,5.000000
FILLER_110_55,VDD,Metal1,37.8000,450.8000,5.000000
FILLER_110_53,VDD,Metal1,36.9600,450.8000,5.000000
FILLER_110_37,VDD,Metal1,32.5280,450.1080,5.000000
FILLER_110_34,VDD,Metal1,26.0400,450.8000,5.000000
FILLER_110_2,VDD,Metal1,17.4755,450.0310,5.000000
FILLER_109_776,VDD,Metal1,441.5600,442.9600,5.000000
FILLER_109_772,VDD,Metal1,440.5400,443.3925,5.000000
FILLER_109_766,VDD,Metal1,437.1800,443.3925,5.000000
FILLER_109_702,VDD,Metal1,418.4750,443.7740,5.000000
FILLER_109_696,VDD,Metal1,397.9800,443.3925,5.000000
FILLER_109_632,VDD,Metal1,379.2750,443.7740,5.000000
FILLER_109_628,VDD,Metal1,358.9600,442.9600,5.000000
FILLER_109_624,VDD,Metal1,357.6600,443.3925,5.000000
FILLER_109_592,VDD,Metal1,347.8755,443.7285,5.000000
FILLER_109_578,VDD,Metal1,331.9000,443.3925,5.000000
FILLER_109_562,VDD,Metal1,326.5280,443.6520,5.000000
FILLER_109_556,VDD,Metal1,319.5800,443.3925,5.000000
FILLER_109_548,VDD,Metal1,316.3465,443.5365,5.000000
FILLER_109_524,VDD,Metal1,305.2480,443.6520,5.000000
FILLER_109_492,VDD,Metal1,291.8755,443.7285,5.000000
FILLER_109_489,VDD,Metal1,280.8400,442.9600,5.000000
FILLER_109_487,VDD,Metal1,280.0000,442.9600,5.000000
FILLER_109_471,VDD,Metal1,275.5680,443.6520,5.000000
FILLER_109_439,VDD,Metal1,262.1955,443.7285,5.000000
FILLER_109_428,VDD,Metal1,246.6800,442.9600,5.000000
FILLER_109_426,VDD,Metal1,245.8400,442.9600,5.000000
FILLER_109_422,VDD,Metal1,244.5400,443.3925,5.000000
FILLER_109_416,VDD,Metal1,241.1800,443.3925,5.000000
FILLER_109_352,VDD,Metal1,222.4750,443.7740,5.000000
FILLER_109_346,VDD,Metal1,201.9800,443.3925,5.000000
FILLER_109_338,VDD,Metal1,198.7465,443.5365,5.000000
FILLER_109_306,VDD,Metal1,187.7155,443.7285,5.000000
FILLER_109_286,VDD,Metal1,167.4400,442.9600,5.000000
FILLER_109_282,VDD,Metal1,166.1400,443.3925,5.000000
FILLER_109_279,VDD,Metal1,163.2400,442.9600,5.000000
FILLER_109_277,VDD,Metal1,162.4000,442.9600,5.000000
FILLER_109_267,VDD,Metal1,156.8000,442.9600,5.000000
FILLER_109_262,VDD,Metal1,153.7200,442.9600,5.000000
FILLER_109_258,VDD,Metal1,152.7000,443.3925,5.000000
FILLER_109_220,VDD,Metal1,130.4800,442.9600,5.000000
FILLER_109_212,VDD,Metal1,128.1865,443.5365,5.000000
FILLER_109_208,VDD,Metal1,123.7600,442.9600,5.000000
FILLER_109_200,VDD,Metal1,121.4665,443.5365,5.000000
FILLER_109_184,VDD,Metal1,114.8480,443.6520,5.000000
FILLER_109_178,VDD,Metal1,106.6800,442.9600,5.000000
FILLER_109_160,VDD,Metal1,99.0665,443.5365,5.000000
FILLER_109_146,VDD,Metal1,88.7600,442.9600,5.000000
FILLER_109_142,VDD,Metal1,87.7400,443.3925,5.000000
FILLER_109_132,VDD,Metal1,83.3865,443.5365,5.000000
FILLER_109_116,VDD,Metal1,76.7680,443.6520,5.000000
FILLER_109_96,VDD,Metal1,61.0400,442.9600,5.000000
FILLER_109_88,VDD,Metal1,58.7465,443.5365,5.000000
FILLER_109_72,VDD,Metal1,52.1280,443.6520,5.000000
FILLER_109_69,VDD,Metal1,45.6400,442.9600,5.000000
FILLER_109_67,VDD,Metal1,44.8000,442.9600,5.000000
FILLER_109_46,VDD,Metal1,32.7600,442.9600,5.000000
FILLER_109_44,VDD,Metal1,31.9200,442.9600,5.000000
FILLER_109_36,VDD,Metal1,29.6265,443.5365,5.000000
FILLER_108_741,VDD,Metal1,422.2400,442.9600,5.000000
FILLER_108_737,VDD,Metal1,420.9400,442.5275,5.000000
FILLER_108_733,VDD,Metal1,417.7600,442.9600,5.000000
FILLER_108_701,VDD,Metal1,408.9155,442.1910,5.000000
FILLER_108_691,VDD,Metal1,395.1800,442.5275,5.000000
FILLER_108_683,VDD,Metal1,391.9465,442.3830,5.000000
FILLER_108_667,VDD,Metal1,385.3280,442.2680,5.000000
FILLER_108_661,VDD,Metal1,378.3800,442.5275,5.000000
FILLER_108_597,VDD,Metal1,359.6750,442.1455,5.000000
FILLER_108_593,VDD,Metal1,339.3600,442.9600,5.000000
FILLER_108_589,VDD,Metal1,338.0600,442.5275,5.000000
FILLER_108_581,VDD,Metal1,334.8265,442.3830,5.000000
FILLER_108_549,VDD,Metal1,323.7955,442.1910,5.000000
FILLER_108_535,VDD,Metal1,306.8800,442.9600,5.000000
FILLER_108_527,VDD,Metal1,304.5865,442.3830,5.000000
FILLER_108_521,VDD,Metal1,299.9800,442.5275,5.000000
FILLER_108_485,VDD,Metal1,278.8800,442.9600,5.000000
FILLER_108_481,VDD,Metal1,277.5800,442.5275,5.000000
FILLER_108_473,VDD,Metal1,274.3465,442.3830,5.000000
FILLER_108_457,VDD,Metal1,267.7280,442.2680,5.000000
FILLER_108_451,VDD,Metal1,260.7800,442.5275,5.000000
FILLER_108_387,VDD,Metal1,242.0750,442.1455,5.000000
FILLER_108_376,VDD,Metal1,217.5600,442.9600,5.000000
FILLER_108_372,VDD,Metal1,216.5400,442.5275,5.000000
FILLER_108_364,VDD,Metal1,213.3065,442.3830,5.000000
FILLER_108_329,VDD,Metal1,191.2400,442.9600,5.000000
FILLER_108_325,VDD,Metal1,190.2200,442.5275,5.000000
FILLER_108_317,VDD,Metal1,186.9865,442.3830,5.000000
FILLER_108_314,VDD,Metal1,182.8400,442.9600,5.000000
FILLER_108_312,VDD,Metal1,182.0000,442.9600,5.000000
FILLER_108_304,VDD,Metal1,179.7065,442.3830,5.000000
FILLER_108_272,VDD,Metal1,168.6755,442.1910,5.000000
FILLER_108_263,VDD,Metal1,155.5000,442.5275,5.000000
FILLER_108_247,VDD,Metal1,150.1280,442.2680,5.000000
FILLER_108_241,VDD,Metal1,143.1800,442.5275,5.000000
FILLER_108_177,VDD,Metal1,124.4750,442.1455,5.000000
FILLER_108_171,VDD,Metal1,103.9800,442.5275,5.000000
FILLER_108_107,VDD,Metal1,85.2750,442.1455,5.000000
FILLER_108_104,VDD,Metal1,65.2400,442.9600,5.000000
FILLER_108_102,VDD,Metal1,64.4000,442.9600,5.000000
FILLER_108_94,VDD,Metal1,62.1065,442.3830,5.000000
FILLER_108_62,VDD,Metal1,51.0755,442.1910,5.000000
FILLER_108_52,VDD,Metal1,36.1200,442.9600,5.000000
FILLER_108_50,VDD,Metal1,35.2800,442.9600,5.000000
FILLER_108_42,VDD,Metal1,32.9865,442.3830,5.000000
FILLER_108_34,VDD,Metal1,26.0400,442.9600,5.000000
FILLER_108_20,VDD,Metal1,18.2000,442.9600,5.000000
FILLER_108_18,VDD,Metal1,17.3600,442.9600,5.000000
FILLER_108_2,VDD,Metal1,12.9280,442.2680,5.000000
FILLER_107_776,VDD,Metal1,441.5600,435.1200,5.000000
FILLER_107_772,VDD,Metal1,440.5400,435.5525,5.000000
FILLER_107_766,VDD,Metal1,437.1800,435.5525,5.000000
FILLER_107_702,VDD,Metal1,418.4750,435.9340,5.000000
FILLER_107_699,VDD,Metal1,398.4400,435.1200,5.000000
FILLER_107_697,VDD,Metal1,397.6000,435.1200,5.000000
FILLER_107_693,VDD,Metal1,396.3000,435.5525,5.000000
FILLER_107_686,VDD,Metal1,391.1600,435.1200,5.000000
FILLER_107_684,VDD,Metal1,390.3200,435.1200,5.000000
FILLER_107_680,VDD,Metal1,389.0200,435.5525,5.000000
FILLER_107_664,VDD,Metal1,383.6480,435.8120,5.000000
FILLER_107_632,VDD,Metal1,370.2755,435.8885,5.000000
FILLER_107_626,VDD,Metal1,358.7800,435.5525,5.000000
FILLER_107_562,VDD,Metal1,340.0750,435.9340,5.000000
FILLER_107_558,VDD,Metal1,319.7600,435.1200,5.000000
FILLER_107_550,VDD,Metal1,317.4665,435.6965,5.000000
FILLER_107_538,VDD,Metal1,308.5600,435.1200,5.000000
FILLER_107_532,VDD,Metal1,305.2000,435.1200,5.000000
FILLER_107_524,VDD,Metal1,302.9065,435.6965,5.000000
FILLER_107_492,VDD,Metal1,291.8755,435.8885,5.000000
FILLER_107_486,VDD,Metal1,280.3800,435.5525,5.000000
FILLER_107_422,VDD,Metal1,261.6750,435.9340,5.000000
FILLER_107_388,VDD,Metal1,233.6355,435.8885,5.000000
FILLER_107_368,VDD,Metal1,215.5465,435.6965,5.000000
FILLER_107_352,VDD,Metal1,208.9280,435.8120,5.000000
FILLER_107_349,VDD,Metal1,202.4400,435.1200,5.000000
FILLER_107_333,VDD,Metal1,198.2880,435.8120,5.000000
FILLER_107_301,VDD,Metal1,184.9155,435.8885,5.000000
FILLER_107_294,VDD,Metal1,171.9200,435.1200,5.000000
FILLER_107_290,VDD,Metal1,170.6200,435.5525,5.000000
FILLER_107_282,VDD,Metal1,167.3865,435.6965,5.000000
FILLER_107_276,VDD,Metal1,162.7800,435.5525,5.000000
FILLER_107_212,VDD,Metal1,144.0750,435.9340,5.000000
FILLER_107_206,VDD,Metal1,123.5800,435.5525,5.000000
FILLER_107_142,VDD,Metal1,104.8750,435.9340,5.000000
FILLER_107_136,VDD,Metal1,84.3800,435.5525,5.000000
FILLER_107_72,VDD,Metal1,65.6750,435.9340,5.000000
FILLER_107_66,VDD,Metal1,45.1800,435.5525,5.000000
FILLER_107_2,VDD,Metal1,26.4750,435.9340,5.000000
FILLER_106_776,VDD,Metal1,441.5600,435.1200,5.000000
FILLER_106_774,VDD,Metal1,440.7200,435.1200,5.000000
FILLER_106_742,VDD,Metal1,431.8755,434.3510,5.000000
FILLER_106_733,VDD,Metal1,417.7600,435.1200,5.000000
FILLER_106_701,VDD,Metal1,408.9155,434.3510,5.000000
FILLER_106_675,VDD,Metal1,385.2800,435.1200,5.000000
FILLER_106_667,VDD,Metal1,382.9865,434.5430,5.000000
FILLER_106_664,VDD,Metal1,378.8400,435.1200,5.000000
FILLER_106_648,VDD,Metal1,374.6880,434.4280,5.000000
FILLER_106_613,VDD,Metal1,350.2800,435.1200,5.000000
FILLER_106_597,VDD,Metal1,346.1280,434.4280,5.000000
FILLER_106_591,VDD,Metal1,339.1800,434.6875,5.000000
FILLER_106_527,VDD,Metal1,320.4750,434.3055,5.000000
FILLER_106_523,VDD,Metal1,300.1600,435.1200,5.000000
FILLER_106_491,VDD,Metal1,291.3155,434.3510,5.000000
FILLER_106_447,VDD,Metal1,259.7865,434.5430,5.000000
FILLER_106_431,VDD,Metal1,253.1680,434.4280,5.000000
FILLER_106_399,VDD,Metal1,239.7955,434.3510,5.000000
FILLER_106_374,VDD,Metal1,216.4400,435.1200,5.000000
FILLER_106_370,VDD,Metal1,215.4200,434.6875,5.000000
FILLER_106_338,VDD,Metal1,205.6355,434.3510,5.000000
FILLER_106_333,VDD,Metal1,193.4800,435.1200,5.000000
FILLER_106_317,VDD,Metal1,189.3280,434.4280,5.000000
FILLER_106_311,VDD,Metal1,182.3800,434.6875,5.000000
FILLER_106_247,VDD,Metal1,163.6750,434.3055,5.000000
FILLER_106_241,VDD,Metal1,143.1800,434.6875,5.000000
FILLER_106_177,VDD,Metal1,124.4750,434.3055,5.000000
FILLER_106_171,VDD,Metal1,103.9800,434.6875,5.000000
FILLER_106_107,VDD,Metal1,85.2750,434.3055,5.000000
FILLER_106_101,VDD,Metal1,64.7800,434.6875,5.000000
FILLER_106_37,VDD,Metal1,46.0750,434.3055,5.000000
FILLER_106_34,VDD,Metal1,26.0400,435.1200,5.000000
FILLER_106_2,VDD,Metal1,17.4755,434.3510,5.000000
FILLER_105_776,VDD,Metal1,441.5600,427.2800,5.000000
FILLER_105_772,VDD,Metal1,440.5400,427.7125,5.000000
FILLER_105_738,VDD,Metal1,429.6355,428.0485,5.000000
FILLER_105_714,VDD,Metal1,406.8400,427.2800,5.000000
FILLER_105_710,VDD,Metal1,405.8200,427.7125,5.000000
FILLER_105_702,VDD,Metal1,402.5865,427.8565,5.000000
FILLER_105_698,VDD,Metal1,398.1600,427.2800,5.000000
FILLER_105_688,VDD,Metal1,392.5600,427.2800,5.000000
FILLER_105_684,VDD,Metal1,391.2600,427.7125,5.000000
FILLER_105_678,VDD,Metal1,386.9600,427.2800,5.000000
FILLER_105_674,VDD,Metal1,385.6600,427.7125,5.000000
FILLER_105_632,VDD,Metal1,363.3865,427.8565,5.000000
FILLER_105_622,VDD,Metal1,357.7865,427.8565,5.000000
FILLER_105_606,VDD,Metal1,351.1680,427.9720,5.000000
FILLER_105_574,VDD,Metal1,337.7955,428.0485,5.000000
FILLER_105_568,VDD,Metal1,325.0800,427.2800,5.000000
FILLER_105_566,VDD,Metal1,324.2400,427.2800,5.000000
FILLER_105_562,VDD,Metal1,322.9400,427.7125,5.000000
FILLER_105_558,VDD,Metal1,319.7600,427.2800,5.000000
FILLER_105_554,VDD,Metal1,318.4600,427.7125,5.000000
FILLER_105_546,VDD,Metal1,315.2265,427.8565,5.000000
FILLER_105_532,VDD,Metal1,305.2000,427.2800,5.000000
FILLER_105_524,VDD,Metal1,302.9065,427.8565,5.000000
FILLER_105_492,VDD,Metal1,291.8755,428.0485,5.000000
FILLER_105_488,VDD,Metal1,280.5600,427.2800,5.000000
FILLER_105_484,VDD,Metal1,279.2600,427.7125,5.000000
FILLER_105_452,VDD,Metal1,269.4755,428.0485,5.000000
FILLER_105_438,VDD,Metal1,254.7465,427.8565,5.000000
FILLER_105_422,VDD,Metal1,248.1280,427.9720,5.000000
FILLER_105_416,VDD,Metal1,241.1800,427.7125,5.000000
FILLER_105_352,VDD,Metal1,222.4750,428.0940,5.000000
FILLER_105_349,VDD,Metal1,202.4400,427.2800,5.000000
FILLER_105_347,VDD,Metal1,201.6000,427.2800,5.000000
FILLER_105_343,VDD,Metal1,200.3000,427.7125,5.000000
FILLER_105_335,VDD,Metal1,197.0665,427.8565,5.000000
FILLER_105_303,VDD,Metal1,186.0355,428.0485,5.000000
FILLER_105_292,VDD,Metal1,170.5200,427.2800,5.000000
FILLER_105_290,VDD,Metal1,169.6800,427.2800,5.000000
FILLER_105_282,VDD,Metal1,167.3865,427.8565,5.000000
FILLER_105_276,VDD,Metal1,162.7800,427.7125,5.000000
FILLER_105_212,VDD,Metal1,144.0750,428.0940,5.000000
FILLER_105_208,VDD,Metal1,123.7600,427.2800,5.000000
FILLER_105_204,VDD,Metal1,122.4600,427.7125,5.000000
FILLER_105_196,VDD,Metal1,119.2265,427.8565,5.000000
FILLER_105_164,VDD,Metal1,108.1955,428.0485,5.000000
FILLER_105_152,VDD,Metal1,93.3400,427.7125,5.000000
FILLER_105_144,VDD,Metal1,87.6400,427.2800,5.000000
FILLER_105_142,VDD,Metal1,86.8000,427.2800,5.000000
FILLER_105_128,VDD,Metal1,79.9000,427.7125,5.000000
FILLER_105_120,VDD,Metal1,76.6665,427.8565,5.000000
FILLER_105_104,VDD,Metal1,70.0480,427.9720,5.000000
FILLER_105_72,VDD,Metal1,56.6755,428.0485,5.000000
FILLER_105_66,VDD,Metal1,45.1800,427.7125,5.000000
FILLER_105_2,VDD,Metal1,26.4750,428.0940,5.000000
FILLER_104_769,VDD,Metal1,440.1065,426.7030,5.000000
FILLER_104_737,VDD,Metal1,429.0755,426.5110,5.000000
FILLER_104_731,VDD,Metal1,417.5800,426.8475,5.000000
FILLER_104_667,VDD,Metal1,398.8750,426.4655,5.000000
FILLER_104_664,VDD,Metal1,378.8400,427.2800,5.000000
FILLER_104_656,VDD,Metal1,376.8265,426.7030,5.000000
FILLER_104_640,VDD,Metal1,370.2080,426.5880,5.000000
FILLER_104_608,VDD,Metal1,356.8355,426.5110,5.000000
FILLER_104_601,VDD,Metal1,343.5600,427.2800,5.000000
FILLER_104_597,VDD,Metal1,342.5400,426.8475,5.000000
FILLER_104_593,VDD,Metal1,339.3600,427.2800,5.000000
FILLER_104_583,VDD,Metal1,333.7600,427.2800,5.000000
FILLER_104_575,VDD,Metal1,331.4665,426.7030,5.000000
FILLER_104_559,VDD,Metal1,324.8480,426.5880,5.000000
FILLER_104_527,VDD,Metal1,311.4755,426.5110,5.000000
FILLER_104_521,VDD,Metal1,299.9800,426.8475,5.000000
FILLER_104_457,VDD,Metal1,281.2750,426.4655,5.000000
FILLER_104_447,VDD,Metal1,259.7865,426.7030,5.000000
FILLER_104_435,VDD,Metal1,250.8800,427.2800,5.000000
FILLER_104_419,VDD,Metal1,246.4480,426.5880,5.000000
FILLER_104_387,VDD,Metal1,233.0755,426.5110,5.000000
FILLER_104_381,VDD,Metal1,221.5800,426.8475,5.000000
FILLER_104_317,VDD,Metal1,202.8750,426.4655,5.000000
FILLER_104_311,VDD,Metal1,182.3800,426.8475,5.000000
FILLER_104_295,VDD,Metal1,173.4200,426.8475,5.000000
FILLER_104_279,VDD,Metal1,168.0480,426.5880,5.000000
FILLER_104_247,VDD,Metal1,154.6755,426.5110,5.000000
FILLER_104_243,VDD,Metal1,143.3600,427.2800,5.000000
FILLER_104_235,VDD,Metal1,141.0665,426.7030,5.000000
FILLER_104_200,VDD,Metal1,119.0000,427.2800,5.000000
FILLER_104_192,VDD,Metal1,116.9865,426.7030,5.000000
FILLER_104_185,VDD,Metal1,110.8800,427.2800,5.000000
FILLER_104_177,VDD,Metal1,108.5865,426.7030,5.000000
FILLER_104_174,VDD,Metal1,104.4400,427.2800,5.000000
FILLER_104_172,VDD,Metal1,103.6000,427.2800,5.000000
FILLER_104_168,VDD,Metal1,102.3000,426.8475,5.000000
FILLER_104_152,VDD,Metal1,96.9280,426.5880,5.000000
FILLER_104_145,VDD,Metal1,88.4800,427.2800,5.000000
FILLER_104_141,VDD,Metal1,87.1800,426.8475,5.000000
FILLER_104_135,VDD,Metal1,82.6000,427.2800,5.000000
FILLER_104_131,VDD,Metal1,81.5800,426.8475,5.000000
FILLER_104_123,VDD,Metal1,78.3465,426.7030,5.000000
FILLER_104_107,VDD,Metal1,71.7280,426.5880,5.000000
