Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_48_98,VSS,Metal1,61.8800,203.8400,0.000000
FILLER_48_53,VSS,Metal1,36.6800,203.8400,0.000000
FILLER_48_51,VSS,Metal1,35.8400,203.8400,0.000000
FILLER_48_37,VSS,Metal1,27.7200,203.8400,0.000000
FILLER_48_29,VSS,Metal1,23.2400,203.8400,0.000000
FILLER_48_27,VSS,Metal1,22.4000,203.8400,0.000000
FILLER_48_23,VSS,Metal1,20.3400,204.1885,0.000000
FILLER_47_352,VSS,Metal1,204.4000,203.8400,0.000000
FILLER_47_294,VSS,Metal1,171.9200,203.8400,0.000000
FILLER_47_279,VSS,Metal1,163.2400,203.8400,0.000000
FILLER_47_277,VSS,Metal1,162.4000,203.8400,0.000000
FILLER_47_218,VSS,Metal1,129.0800,203.8400,0.000000
FILLER_47_208,VSS,Metal1,123.7600,203.8400,0.000000
FILLER_47_196,VSS,Metal1,117.0400,203.8400,0.000000
FILLER_47_92,VSS,Metal1,58.5200,203.8400,0.000000
FILLER_47_88,VSS,Metal1,56.7400,203.4910,0.000000
FILLER_47_74,VSS,Metal1,48.4400,203.8400,0.000000
FILLER_47_72,VSS,Metal1,47.6000,203.8400,0.000000
FILLER_46_337,VSS,Metal1,195.7200,196.0000,0.000000
FILLER_46_210,VSS,Metal1,124.6000,196.0000,0.000000
FILLER_46_208,VSS,Metal1,123.7600,196.0000,0.000000
FILLER_46_166,VSS,Metal1,99.9600,196.0000,0.000000
FILLER_46_117,VSS,Metal1,72.8000,196.0000,0.000000
FILLER_46_103,VSS,Metal1,64.9600,196.0000,0.000000
FILLER_46_68,VSS,Metal1,45.0800,196.0000,0.000000
FILLER_46_66,VSS,Metal1,44.2400,196.0000,0.000000
FILLER_46_23,VSS,Metal1,20.3400,196.3485,0.000000
FILLER_46_2,VSS,Metal1,8.4000,196.0000,0.000000
FILLER_45_352,VSS,Metal1,204.1200,196.0000,0.000000
FILLER_45_349,VSS,Metal1,202.4400,196.0000,0.000000
FILLER_45_340,VSS,Metal1,197.4000,196.0000,0.000000
FILLER_45_338,VSS,Metal1,196.5600,196.0000,0.000000
FILLER_45_278,VSS,Metal1,162.9600,196.0000,0.000000
FILLER_45_198,VSS,Metal1,118.1600,196.0000,0.000000
FILLER_45_127,VSS,Metal1,78.1200,196.0000,0.000000
FILLER_45_125,VSS,Metal1,77.2800,196.0000,0.000000
FILLER_45_69,VSS,Metal1,45.6400,196.0000,0.000000
FILLER_45_63,VSS,Metal1,42.2800,196.0000,0.000000
FILLER_45_4,VSS,Metal1,9.2400,196.0000,0.000000
FILLER_45_2,VSS,Metal1,8.4000,196.0000,0.000000
FILLER_44_383,VSS,Metal1,221.4800,188.1600,0.000000
FILLER_44_183,VSS,Metal1,109.7600,188.1600,0.000000
FILLER_44_140,VSS,Metal1,85.4000,188.1600,0.000000
FILLER_44_107,VSS,Metal1,67.2000,188.1600,0.000000
FILLER_44_86,VSS,Metal1,55.1600,188.1600,0.000000
FILLER_44_82,VSS,Metal1,53.3800,188.5085,0.000000
FILLER_44_58,VSS,Metal1,39.4800,188.1600,0.000000
FILLER_44_56,VSS,Metal1,38.6400,188.1600,0.000000
FILLER_44_34,VSS,Metal1,26.0400,188.1600,0.000000
FILLER_44_18,VSS,Metal1,20.6720,188.7080,0.000000
FILLER_44_2,VSS,Metal1,8.5800,188.5085,0.000000
FILLER_43_367,VSS,Metal1,212.5200,188.1600,0.000000
FILLER_43_357,VSS,Metal1,207.2000,188.1600,0.000000
FILLER_43_348,VSS,Metal1,202.1600,188.1600,0.000000
FILLER_43_335,VSS,Metal1,194.6000,188.1600,0.000000
FILLER_43_288,VSS,Metal1,168.2800,188.1600,0.000000
FILLER_43_279,VSS,Metal1,163.2400,188.1600,0.000000
FILLER_43_277,VSS,Metal1,162.4000,188.1600,0.000000
FILLER_43_212,VSS,Metal1,127.1730,187.6980,0.000000
FILLER_43_197,VSS,Metal1,117.3200,188.1600,0.000000
FILLER_43_191,VSS,Metal1,113.9600,188.1600,0.000000
FILLER_43_189,VSS,Metal1,113.1200,188.1600,0.000000
FILLER_43_105,VSS,Metal1,66.0800,188.1600,0.000000
FILLER_43_95,VSS,Metal1,60.4800,188.1600,0.000000
FILLER_43_80,VSS,Metal1,52.2600,187.8110,0.000000
FILLER_43_72,VSS,Metal1,48.7730,187.6980,0.000000
FILLER_43_69,VSS,Metal1,45.6400,188.1600,0.000000
FILLER_43_48,VSS,Metal1,33.8800,188.1600,0.000000
FILLER_43_36,VSS,Metal1,27.6200,187.8110,0.000000
FILLER_42_383,VSS,Metal1,221.4800,180.3200,0.000000
FILLER_42_381,VSS,Metal1,220.6400,180.3200,0.000000
FILLER_42_377,VSS,Metal1,218.5800,180.6685,0.000000
FILLER_42_333,VSS,Metal1,193.7600,180.3200,0.000000
FILLER_42_239,VSS,Metal1,140.8400,180.3200,0.000000
FILLER_42_203,VSS,Metal1,120.9600,180.3200,0.000000
FILLER_42_179,VSS,Metal1,107.2400,180.3200,0.000000
FILLER_42_177,VSS,Metal1,106.4000,180.3200,0.000000
FILLER_42_174,VSS,Metal1,104.4400,180.3200,0.000000
FILLER_42_170,VSS,Metal1,102.6600,180.6685,0.000000
FILLER_42_162,VSS,Metal1,98.1800,180.6685,0.000000
FILLER_42_120,VSS,Metal1,74.4800,180.3200,0.000000
FILLER_42_116,VSS,Metal1,72.4200,180.6685,0.000000
FILLER_42_107,VSS,Metal1,66.9200,180.3200,0.000000
FILLER_42_104,VSS,Metal1,65.2400,180.3200,0.000000
FILLER_42_102,VSS,Metal1,64.4000,180.3200,0.000000
FILLER_42_45,VSS,Metal1,32.4800,180.3200,0.000000
FILLER_42_26,VSS,Metal1,21.8400,180.3200,0.000000
FILLER_42_2,VSS,Metal1,8.1200,180.3200,0.000000
FILLER_41_292,VSS,Metal1,170.5200,180.3200,0.000000
FILLER_41_290,VSS,Metal1,169.6800,180.3200,0.000000
FILLER_41_218,VSS,Metal1,129.0800,180.3200,0.000000
FILLER_41_216,VSS,Metal1,128.2400,180.3200,0.000000
FILLER_41_212,VSS,Metal1,126.1800,179.9710,0.000000
FILLER_41_189,VSS,Metal1,112.8400,180.3200,0.000000
FILLER_41_84,VSS,Metal1,54.0400,180.3200,0.000000
FILLER_41_80,VSS,Metal1,52.2600,179.9710,0.000000
FILLER_41_72,VSS,Metal1,48.7730,179.8580,0.000000
FILLER_41_68,VSS,Metal1,45.3600,180.3200,0.000000
FILLER_41_23,VSS,Metal1,19.8800,180.3200,0.000000
FILLER_41_21,VSS,Metal1,19.0400,180.3200,0.000000
FILLER_41_17,VSS,Metal1,16.9800,179.9710,0.000000
FILLER_41_8,VSS,Metal1,11.4800,180.3200,0.000000
FILLER_41_6,VSS,Metal1,10.6400,180.3200,0.000000
FILLER_41_2,VSS,Metal1,8.5800,179.9710,0.000000
FILLER_40_349,VSS,Metal1,202.4400,172.4800,0.000000
FILLER_40_347,VSS,Metal1,201.6000,172.4800,0.000000
FILLER_40_314,VSS,Metal1,182.8400,172.4800,0.000000
FILLER_40_239,VSS,Metal1,140.8400,172.4800,0.000000
FILLER_40_204,VSS,Metal1,121.2400,172.4800,0.000000
FILLER_40_202,VSS,Metal1,120.4000,172.4800,0.000000
FILLER_40_192,VSS,Metal1,114.8000,172.4800,0.000000
FILLER_40_184,VSS,Metal1,110.3200,172.4800,0.000000
FILLER_40_166,VSS,Metal1,99.9600,172.4800,0.000000
FILLER_40_130,VSS,Metal1,80.0800,172.4800,0.000000
FILLER_40_103,VSS,Metal1,64.9600,172.4800,0.000000
FILLER_40_21,VSS,Metal1,18.7600,172.4800,0.000000
FILLER_40_19,VSS,Metal1,17.9200,172.4800,0.000000
FILLER_40_15,VSS,Metal1,15.8600,172.8285,0.000000
FILLER_40_2,VSS,Metal1,8.1200,172.4800,0.000000
FILLER_39_354,VSS,Metal1,205.2400,172.4800,0.000000
FILLER_39_352,VSS,Metal1,204.4000,172.4800,0.000000
FILLER_39_348,VSS,Metal1,202.1600,172.4800,0.000000
FILLER_39_298,VSS,Metal1,174.1600,172.4800,0.000000
FILLER_39_257,VSS,Metal1,150.9200,172.4800,0.000000
FILLER_39_216,VSS,Metal1,127.9600,172.4800,0.000000
FILLER_39_203,VSS,Metal1,120.6800,172.4800,0.000000
FILLER_39_201,VSS,Metal1,119.8400,172.4800,0.000000
FILLER_39_197,VSS,Metal1,117.7800,172.1310,0.000000
FILLER_39_146,VSS,Metal1,88.7600,172.4800,0.000000
FILLER_39_142,VSS,Metal1,86.9800,172.1310,0.000000
FILLER_39_72,VSS,Metal1,47.3200,172.4800,0.000000
FILLER_39_46,VSS,Metal1,33.2200,172.1310,0.000000
FILLER_39_38,VSS,Metal1,28.2800,172.4800,0.000000
FILLER_39_36,VSS,Metal1,27.4400,172.4800,0.000000
FILLER_38_336,VSS,Metal1,195.4400,164.6400,0.000000
FILLER_38_326,VSS,Metal1,189.5600,164.6400,0.000000
FILLER_38_319,VSS,Metal1,185.6400,164.6400,0.000000
FILLER_38_317,VSS,Metal1,184.8000,164.6400,0.000000
FILLER_38_233,VSS,Metal1,138.9330,165.1015,0.000000
FILLER_38_190,VSS,Metal1,113.6800,164.6400,0.000000
FILLER_38_177,VSS,Metal1,106.1200,164.6400,0.000000
FILLER_38_169,VSS,Metal1,101.6400,164.6400,0.000000
FILLER_38_167,VSS,Metal1,100.8000,164.6400,0.000000
FILLER_38_160,VSS,Metal1,96.8800,164.6400,0.000000
FILLER_38_109,VSS,Metal1,68.0400,164.6400,0.000000
FILLER_38_107,VSS,Metal1,67.2000,164.6400,0.000000
FILLER_38_37,VSS,Metal1,27.7200,164.6400,0.000000
FILLER_38_24,VSS,Metal1,20.4400,164.6400,0.000000
FILLER_38_2,VSS,Metal1,8.5800,164.9885,0.000000
FILLER_37_363,VSS,Metal1,210.2800,164.6400,0.000000
FILLER_37_354,VSS,Metal1,205.2400,164.6400,0.000000
FILLER_37_352,VSS,Metal1,204.4000,164.6400,0.000000
FILLER_37_349,VSS,Metal1,202.4400,164.6400,0.000000
FILLER_37_330,VSS,Metal1,191.8000,164.6400,0.000000
FILLER_37_282,VSS,Metal1,164.9200,164.6400,0.000000
FILLER_37_254,VSS,Metal1,149.2400,164.6400,0.000000
FILLER_37_252,VSS,Metal1,148.4000,164.6400,0.000000
FILLER_37_217,VSS,Metal1,128.5200,164.6400,0.000000
FILLER_37_197,VSS,Metal1,117.3200,164.6400,0.000000
FILLER_37_185,VSS,Metal1,110.6000,164.6400,0.000000
FILLER_37_183,VSS,Metal1,109.7600,164.6400,0.000000
FILLER_37_147,VSS,Metal1,89.6000,164.6400,0.000000
FILLER_37_100,VSS,Metal1,63.0000,164.6400,0.000000
FILLER_37_80,VSS,Metal1,51.8000,164.6400,0.000000
FILLER_37_68,VSS,Metal1,45.3600,164.6400,0.000000
FILLER_36_383,VSS,Metal1,221.4800,156.8000,0.000000
FILLER_36_381,VSS,Metal1,220.6400,156.8000,0.000000
FILLER_36_249,VSS,Metal1,146.4400,156.8000,0.000000
FILLER_36_247,VSS,Metal1,145.6000,156.8000,0.000000
FILLER_36_201,VSS,Metal1,119.8400,156.8000,0.000000
FILLER_36_197,VSS,Metal1,117.7800,157.1485,0.000000
FILLER_36_165,VSS,Metal1,99.4000,156.8000,0.000000
FILLER_36_107,VSS,Metal1,67.2000,156.8000,0.000000
FILLER_36_94,VSS,Metal1,59.6400,156.8000,0.000000
FILLER_36_92,VSS,Metal1,58.8000,156.8000,0.000000
FILLER_36_57,VSS,Metal1,38.9200,156.8000,0.000000
FILLER_36_39,VSS,Metal1,28.8400,156.8000,0.000000
FILLER_36_37,VSS,Metal1,28.0000,156.8000,0.000000
FILLER_36_6,VSS,Metal1,10.3600,156.8000,0.000000
FILLER_36_2,VSS,Metal1,8.5800,157.1485,0.000000
FILLER_35_383,VSS,Metal1,221.4800,156.8000,0.000000
FILLER_35_349,VSS,Metal1,202.4400,156.8000,0.000000
FILLER_35_330,VSS,Metal1,191.8000,156.8000,0.000000
FILLER_35_282,VSS,Metal1,165.2000,156.8000,0.000000
FILLER_35_208,VSS,Metal1,123.7600,156.8000,0.000000
FILLER_35_204,VSS,Metal1,121.7000,156.4510,0.000000
FILLER_35_192,VSS,Metal1,114.8000,156.8000,0.000000
FILLER_35_188,VSS,Metal1,112.7400,156.4510,0.000000
FILLER_35_114,VSS,Metal1,70.8400,156.8000,0.000000
FILLER_35_112,VSS,Metal1,70.0000,156.8000,0.000000
FILLER_35_86,VSS,Metal1,55.1600,156.8000,0.000000
FILLER_35_84,VSS,Metal1,54.3200,156.8000,0.000000
FILLER_35_69,VSS,Metal1,45.6400,156.8000,0.000000
FILLER_35_67,VSS,Metal1,44.8000,156.8000,0.000000
FILLER_34_366,VSS,Metal1,212.2400,148.9600,0.000000
FILLER_34_314,VSS,Metal1,182.8400,148.9600,0.000000
FILLER_34_306,VSS,Metal1,179.8130,149.4215,0.000000
FILLER_34_287,VSS,Metal1,167.7200,148.9600,0.000000
FILLER_34_276,VSS,Metal1,161.5600,148.9600,0.000000
FILLER_34_274,VSS,Metal1,160.7200,148.9600,0.000000
FILLER_34_257,VSS,Metal1,150.9200,148.9600,0.000000
FILLER_34_255,VSS,Metal1,150.0800,148.9600,0.000000
FILLER_34_247,VSS,Metal1,146.7730,149.4215,0.000000
FILLER_34_210,VSS,Metal1,124.6000,148.9600,0.000000
FILLER_34_185,VSS,Metal1,110.6000,148.9600,0.000000
FILLER_34_181,VSS,Metal1,108.8200,149.3085,0.000000
FILLER_34_168,VSS,Metal1,101.0800,148.9600,0.000000
FILLER_34_166,VSS,Metal1,100.2400,148.9600,0.000000
FILLER_34_123,VSS,Metal1,76.3400,149.3085,0.000000
FILLER_34_92,VSS,Metal1,58.5200,148.9600,0.000000
FILLER_34_57,VSS,Metal1,38.9200,148.9600,0.000000
FILLER_34_17,VSS,Metal1,16.5200,148.9600,0.000000
FILLER_34_2,VSS,Metal1,8.5800,149.3085,0.000000
FILLER_33_359,VSS,Metal1,208.0400,148.9600,0.000000
FILLER_33_304,VSS,Metal1,177.7000,148.6110,0.000000
FILLER_33_290,VSS,Metal1,169.6800,148.9600,0.000000
FILLER_33_282,VSS,Metal1,165.2000,148.9600,0.000000
FILLER_33_278,VSS,Metal1,162.9600,148.9600,0.000000
FILLER_33_256,VSS,Metal1,150.3600,148.9600,0.000000
FILLER_33_254,VSS,Metal1,149.5200,148.9600,0.000000
FILLER_33_246,VSS,Metal1,146.2130,148.4980,0.000000
FILLER_33_208,VSS,Metal1,123.7600,148.9600,0.000000
FILLER_33_204,VSS,Metal1,121.7000,148.6110,0.000000
FILLER_33_189,VSS,Metal1,113.1200,148.9600,0.000000
FILLER_33_149,VSS,Metal1,90.4400,148.9600,0.000000
FILLER_33_147,VSS,Metal1,89.6000,148.9600,0.000000
FILLER_33_139,VSS,Metal1,84.8400,148.9600,0.000000
FILLER_33_137,VSS,Metal1,84.0000,148.9600,0.000000
FILLER_33_106,VSS,Metal1,66.6400,148.9600,0.000000
FILLER_33_55,VSS,Metal1,38.0800,148.9600,0.000000
FILLER_33_36,VSS,Metal1,27.6200,148.6110,0.000000
FILLER_32_325,VSS,Metal1,189.2800,141.1200,0.000000
FILLER_32_317,VSS,Metal1,185.9730,141.5815,0.000000
FILLER_32_314,VSS,Metal1,182.8400,141.1200,0.000000
FILLER_32_306,VSS,Metal1,179.8130,141.5815,0.000000
FILLER_32_277,VSS,Metal1,162.1200,141.1200,0.000000
FILLER_32_273,VSS,Metal1,160.3400,141.4685,0.000000
FILLER_32_247,VSS,Metal1,148.9120,141.6680,0.000000
FILLER_32_244,VSS,Metal1,143.6400,141.1200,0.000000
FILLER_32_240,VSS,Metal1,141.8600,141.4685,0.000000
FILLER_32_232,VSS,Metal1,138.3730,141.5815,0.000000
FILLER_32_225,VSS,Metal1,133.2800,141.1200,0.000000
FILLER_32_217,VSS,Metal1,129.9730,141.5815,0.000000
FILLER_32_211,VSS,Metal1,125.1600,141.1200,0.000000
FILLER_32_207,VSS,Metal1,123.3800,141.4685,0.000000
FILLER_32_198,VSS,Metal1,117.8800,141.1200,0.000000
FILLER_32_196,VSS,Metal1,117.0400,141.1200,0.000000
FILLER_32_181,VSS,Metal1,108.6400,141.1200,0.000000
FILLER_32_177,VSS,Metal1,106.5800,141.4685,0.000000
FILLER_32_159,VSS,Metal1,99.6320,141.6680,0.000000
FILLER_32_107,VSS,Metal1,67.2000,141.1200,0.000000
FILLER_32_90,VSS,Metal1,57.4000,141.1200,0.000000
FILLER_32_39,VSS,Metal1,28.8400,141.1200,0.000000
FILLER_32_37,VSS,Metal1,28.0000,141.1200,0.000000
FILLER_32_2,VSS,Metal1,8.1200,141.1200,0.000000
FILLER_31_296,VSS,Metal1,173.0400,141.1200,0.000000
FILLER_31_292,VSS,Metal1,170.9800,140.7710,0.000000
FILLER_31_274,VSS,Metal1,160.7200,141.1200,0.000000
FILLER_31_270,VSS,Metal1,158.6600,140.7710,0.000000
FILLER_31_234,VSS,Metal1,138.3200,141.1200,0.000000
FILLER_31_225,VSS,Metal1,133.0000,141.1200,0.000000
FILLER_31_223,VSS,Metal1,132.1600,141.1200,0.000000
FILLER_31_214,VSS,Metal1,126.8400,141.1200,0.000000
FILLER_31_212,VSS,Metal1,126.0000,141.1200,0.000000
FILLER_31_208,VSS,Metal1,123.7600,141.1200,0.000000
FILLER_31_196,VSS,Metal1,117.0400,141.1200,0.000000
FILLER_31_155,VSS,Metal1,94.0800,141.1200,0.000000
FILLER_31_142,VSS,Metal1,86.5200,141.1200,0.000000
FILLER_31_136,VSS,Metal1,83.6200,140.7710,0.000000
FILLER_31_108,VSS,Metal1,67.4800,141.1200,0.000000
FILLER_31_106,VSS,Metal1,66.6400,141.1200,0.000000
FILLER_31_69,VSS,Metal1,45.6400,141.1200,0.000000
FILLER_31_67,VSS,Metal1,44.8000,141.1200,0.000000
FILLER_31_38,VSS,Metal1,28.2800,141.1200,0.000000
FILLER_31_36,VSS,Metal1,27.4400,141.1200,0.000000
FILLER_30_344,VSS,Metal1,199.6400,133.2800,0.000000
FILLER_30_342,VSS,Metal1,198.8000,133.2800,0.000000
FILLER_30_338,VSS,Metal1,196.7400,133.6285,0.000000
FILLER_30_322,VSS,Metal1,190.9120,133.8280,0.000000
FILLER_30_313,VSS,Metal1,182.5600,133.2800,0.000000
FILLER_30_298,VSS,Metal1,173.8800,133.2800,0.000000
FILLER_30_249,VSS,Metal1,146.4400,133.2800,0.000000
FILLER_30_247,VSS,Metal1,145.6000,133.2800,0.000000
FILLER_30_244,VSS,Metal1,143.6400,133.2800,0.000000
FILLER_30_221,VSS,Metal1,131.0400,133.2800,0.000000
FILLER_30_213,VSS,Metal1,127.7330,133.7415,0.000000
FILLER_30_207,VSS,Metal1,122.9200,133.2800,0.000000
FILLER_30_205,VSS,Metal1,122.0800,133.2800,0.000000
FILLER_30_195,VSS,Metal1,116.2000,133.2800,0.000000
FILLER_30_191,VSS,Metal1,114.4200,133.6285,0.000000
FILLER_30_127,VSS,Metal1,78.1200,133.2800,0.000000
FILLER_30_104,VSS,Metal1,65.2400,133.2800,0.000000
FILLER_30_102,VSS,Metal1,64.4000,133.2800,0.000000
FILLER_30_67,VSS,Metal1,44.5200,133.2800,0.000000
FILLER_30_37,VSS,Metal1,27.7200,133.2800,0.000000
FILLER_30_29,VSS,Metal1,23.2400,133.2800,0.000000
FILLER_30_27,VSS,Metal1,22.4000,133.2800,0.000000
FILLER_30_23,VSS,Metal1,20.3400,133.6285,0.000000
FILLER_30_2,VSS,Metal1,8.1200,133.2800,0.000000
FILLER_29_354,VSS,Metal1,205.2400,133.2800,0.000000
FILLER_29_352,VSS,Metal1,204.4000,133.2800,0.000000
FILLER_29_299,VSS,Metal1,174.4400,133.2800,0.000000
FILLER_29_282,VSS,Metal1,165.2000,133.2800,0.000000
FILLER_29_274,VSS,Metal1,160.7200,133.2800,0.000000
FILLER_29_270,VSS,Metal1,158.6600,132.9310,0.000000
FILLER_29_235,VSS,Metal1,138.6000,133.2800,0.000000
FILLER_29_231,VSS,Metal1,136.8200,132.9310,0.000000
FILLER_29_212,VSS,Metal1,126.0000,133.2800,0.000000
FILLER_29_209,VSS,Metal1,124.0400,133.2800,0.000000
FILLER_29_207,VSS,Metal1,123.2000,133.2800,0.000000
FILLER_29_185,VSS,Metal1,110.8800,133.2800,0.000000
FILLER_29_150,VSS,Metal1,91.0000,133.2800,0.000000
FILLER_29_136,VSS,Metal1,83.6200,132.9310,0.000000
FILLER_29_127,VSS,Metal1,78.1200,133.2800,0.000000
FILLER_29_125,VSS,Metal1,77.2800,133.2800,0.000000
FILLER_29_105,VSS,Metal1,66.0800,133.2800,0.000000
FILLER_29_85,VSS,Metal1,54.8800,133.2800,0.000000
FILLER_29_61,VSS,Metal1,41.6200,132.9310,0.000000
FILLER_29_54,VSS,Metal1,37.5200,133.2800,0.000000
FILLER_28_383,VSS,Metal1,221.4800,125.4400,0.000000
FILLER_28_304,VSS,Metal1,177.2400,125.4400,0.000000
FILLER_28_302,VSS,Metal1,176.4000,125.4400,0.000000
FILLER_28_247,VSS,Metal1,145.7800,125.7885,0.000000
FILLER_28_229,VSS,Metal1,135.7000,125.7885,0.000000
FILLER_28_221,VSS,Metal1,132.2130,125.9015,0.000000
FILLER_28_186,VSS,Metal1,111.4400,125.4400,0.000000
FILLER_28_174,VSS,Metal1,104.4400,125.4400,0.000000
FILLER_28_166,VSS,Metal1,101.4130,125.9015,0.000000
FILLER_28_135,VSS,Metal1,83.0600,125.7885,0.000000
FILLER_28_126,VSS,Metal1,77.5600,125.4400,0.000000
FILLER_28_115,VSS,Metal1,71.4000,125.4400,0.000000
FILLER_28_98,VSS,Metal1,61.8800,125.4400,0.000000
FILLER_28_56,VSS,Metal1,39.8130,125.9015,0.000000
FILLER_28_37,VSS,Metal1,28.0000,125.4400,0.000000
FILLER_28_31,VSS,Metal1,24.8200,125.7885,0.000000
FILLER_28_23,VSS,Metal1,21.3330,125.9015,0.000000
FILLER_28_2,VSS,Metal1,8.1200,125.4400,0.000000
FILLER_27_291,VSS,Metal1,170.2400,125.4400,0.000000
FILLER_27_276,VSS,Metal1,162.0200,125.0910,0.000000
FILLER_27_236,VSS,Metal1,139.1600,125.4400,0.000000
FILLER_27_232,VSS,Metal1,137.3800,125.0910,0.000000
FILLER_27_212,VSS,Metal1,125.7200,125.4400,0.000000
FILLER_27_206,VSS,Metal1,122.8200,125.0910,0.000000
FILLER_27_194,VSS,Metal1,115.6400,125.4400,0.000000
FILLER_27_192,VSS,Metal1,114.8000,125.4400,0.000000
FILLER_27_188,VSS,Metal1,112.7400,125.0910,0.000000
FILLER_27_182,VSS,Metal1,108.9200,125.4400,0.000000
FILLER_27_146,VSS,Metal1,89.0400,125.4400,0.000000
FILLER_27_142,VSS,Metal1,86.9800,125.0910,0.000000
FILLER_27_139,VSS,Metal1,84.8400,125.4400,0.000000
FILLER_27_114,VSS,Metal1,71.3000,125.0910,0.000000
FILLER_27_46,VSS,Metal1,33.2200,125.0910,0.000000
FILLER_27_37,VSS,Metal1,28.1800,125.0910,0.000000
FILLER_27_2,VSS,Metal1,8.1200,125.4400,0.000000
FILLER_26_365,VSS,Metal1,211.6800,117.6000,0.000000
FILLER_26_329,VSS,Metal1,191.5200,117.6000,0.000000
FILLER_26_325,VSS,Metal1,189.4600,117.9485,0.000000
FILLER_26_317,VSS,Metal1,185.9730,118.0615,0.000000
FILLER_26_305,VSS,Metal1,178.0800,117.6000,0.000000
FILLER_26_233,VSS,Metal1,138.9330,118.0615,0.000000
FILLER_26_216,VSS,Metal1,127.9600,117.6000,0.000000
FILLER_26_212,VSS,Metal1,126.1800,117.9485,0.000000
FILLER_26_204,VSS,Metal1,122.6930,118.0615,0.000000
FILLER_26_140,VSS,Metal1,85.4000,117.6000,0.000000
FILLER_26_138,VSS,Metal1,84.5600,117.6000,0.000000
FILLER_26_93,VSS,Metal1,59.5400,117.9485,0.000000
FILLER_26_60,VSS,Metal1,41.0600,117.9485,0.000000
FILLER_26_45,VSS,Metal1,32.4800,117.6000,0.000000
FILLER_26_37,VSS,Metal1,29.1730,118.0615,0.000000
FILLER_26_34,VSS,Metal1,26.0400,117.6000,0.000000
FILLER_26_32,VSS,Metal1,25.2000,117.6000,0.000000
FILLER_26_4,VSS,Metal1,9.2400,117.6000,0.000000
FILLER_26_2,VSS,Metal1,8.4000,117.6000,0.000000
FILLER_25_382,VSS,Metal1,221.2000,117.6000,0.000000
FILLER_25_352,VSS,Metal1,204.1200,117.6000,0.000000
FILLER_25_298,VSS,Metal1,174.1600,117.6000,0.000000
FILLER_25_294,VSS,Metal1,172.1000,117.2510,0.000000
FILLER_25_284,VSS,Metal1,166.0400,117.6000,0.000000
FILLER_25_282,VSS,Metal1,165.2000,117.6000,0.000000
